"","CBJMC00700","CBJMC01400","CBJMC02800","CBJMC04200","CBJMC04201","CBJMC04202","CBJMC04203","CHCFC00700","CHCFC01400","CHCFC02800","CHCFC04200","CHCFC05601","CHCFC05602","CHCFC05603","DGYFC06201","DGYFC06202","DGYFC06203","DGYMC06201","DGYMC06202","DGYMC06203","DHCFC07801","DHCFC07802","DHCFC07803","DHCMC07801","DHCMC07802","DHCMC07803","DHKFC23501","DHKFC23502","DHKFC23503","DSLFC04101","DSLFC04102","DSLFC04103","DSLMC04101","DSLMC04102","DSLMC04103","DSTFC04001","DSTFC04002","DSTFC04003","DSTMC04001","DSTMC04002","DSTMC04003","HBJMC00700","HBJMC01400","HBJMC02800","HBJMC04200","HBJMC04201","HBJMC04202","HBJMC04203","HHCFC00700","HHCFC01400","HHCFC02800","HHCFC04200","HHCFC05601","HHCFC05602","HHCFC05603","LBJMC00700","LBJMC01400","LBJMC02800","LBJMC04200","LBJMC04201","LBJMC04202","LBJMC04203","LHCFC00700","LHCFC01400","LHCFC02800","LHCFC04200","LHCFC05601","LHCFC05602","LHCFC05603","MBJMC00700","MBJMC01400","MBJMC02800","MBJMC04200","MBJMC04201","MBJMC04202","MBJMC04203","MHCFC00700","MHCFC01400","MHCFC02800","MHCFC04200","MHCFC05601","MHCFC05602","MHCFC05603","NBJMC00100","NBJMC00700","NBJMC01400","NBJMC02800","NBJMC04200","NBJMC04201","NBJMC04202","NBJMC04203","NHCFC00100","NHCFC00700","NHCFC01400","NHCFC02800","NHCFC04200","NHCFC05601","NHCFC05602","NHCFC05603"
"Enterococcus gilvus","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.852569e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.091512e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.563960e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.471347e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.675549e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Enterococcus hirae","1.504223e-05","4.751235e-05","1.073230e-07","1.614095e-06","3.119153e-06","3.848590e-06","1.800224e-07","1.397452e-04","2.064653e-05","5.461434e-06","3.423095e-06","2.577380e-07","1.045510e-06","3.699528e-07","3.581206e-08","1.617964e-07","4.527328e-08","1.308592e-07","0.000000e+00","8.385275e-08","3.193245e-07","8.377620e-07","3.768731e-08","3.996924e-07","3.818116e-07","1.097056e-07","2.911170e-07","7.128255e-08","1.901055e-07","1.395241e-07","6.455723e-07","1.363518e-06","7.603604e-07","6.781858e-07","2.163321e-07","2.670911e-07","6.890750e-08","1.418464e-07","0.000000e+00","1.772245e-07","5.478766e-08","2.887861e-04","1.231716e-06","8.067071e-07","9.358767e-07","1.272921e-06","1.097803e-06","1.535544e-06","2.561602e-02","5.927103e-06","3.744450e-06","1.779927e-06","5.092893e-07","9.443716e-07","5.267323e-07","1.054095e-05","1.056867e-06","3.879150e-07","5.242771e-07","5.965593e-06","3.552165e-06","1.328377e-06","4.181945e-04","4.859462e-06","5.559702e-06","2.034392e-06","6.984676e-07","3.574716e-07","1.306502e-06","4.313918e-05","6.154023e-07","1.397805e-06","1.074045e-06","2.380243e-06","2.471262e-07","3.613873e-06","1.472194e-04","5.922518e-06","7.036852e-06","7.274546e-06","1.262394e-07","1.006752e-06","1.974247e-06","1.541699e-03","4.023276e-06","2.735731e-07","0.000000e+00","6.524994e-07","5.331365e-07","4.029515e-07","1.999410e-06","9.658200e-05","2.926389e-04","8.815221e-06","2.076008e-06","1.697465e-06","9.881959e-08","6.818834e-07","2.688223e-07"
"Enterococcus italicus","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.192233e-06","0.000000e+00","4.193361e-07","0.000000e+00","0.000000e+00","3.425094e-07","0.000000e+00","1.742208e-06","2.526551e-06","5.726458e-06","9.002600e-07","0.000000e+00","2.266291e-07","7.094782e-06","0.000000e+00","0.000000e+00","5.882416e-07","0.000000e+00","0.000000e+00","0.000000e+00","6.066600e-08","0.000000e+00","0.000000e+00","0.000000e+00","3.712196e-08","1.213294e-06","2.552872e-08","0.000000e+00","0.000000e+00","0.000000e+00","2.922845e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.097709e-07","2.686043e-06","4.976163e-05","0.000000e+00","1.271348e-06","2.663853e-07","0.000000e+00","2.650727e-07","1.172814e-06","7.396040e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.456386e-06","0.000000e+00","5.319654e-07","1.962731e-07","1.716137e-07","0.000000e+00","5.167444e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.507821e-06","4.338230e-08","1.433642e-06","3.841153e-07","2.729501e-06","2.332245e-06","0.000000e+00","1.156398e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","8.445570e-05","1.080658e-06","9.022361e-07","1.836195e-07","2.674848e-06","7.465125e-08","0.000000e+00","2.639057e-06"
"Enterococcus malodoratus","0.000000e+00","0.000000e+00","5.503742e-07","0.000000e+00","1.142547e-06","3.019613e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","9.219170e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.157774e-07","0.000000e+00","0.000000e+00","1.815830e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.999371e-07","0.000000e+00","0.000000e+00","8.592923e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.157939e-07","1.843869e-07","0.000000e+00","5.607213e-05","0.000000e+00","0.000000e+00","0.000000e+00","4.046453e-07","0.000000e+00","5.166044e-07","0.000000e+00","1.034328e-05","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.378448e-07","0.000000e+00","0.000000e+00"
"Enterococcus mundtii","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.227453e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.647352e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.036605e-06","0.000000e+00","0.000000e+00","0.000000e+00","1.929315e-07","0.000000e+00","0.000000e+00","0.000000e+00"
"Enterococcus raffinosus","5.461970e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.107501e-08","0.000000e+00","0.000000e+00","0.000000e+00","4.092807e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.252931e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.847364e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.508488e-06","4.708115e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.012744e-08","2.105725e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.532102e-07","0.000000e+00","1.580774e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.032963e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.645253e-04","0.000000e+00","8.141392e-07","0.000000e+00","1.736312e-07","0.000000e+00","0.000000e+00","0.000000e+00"
"Enterococcus saccharolyticus","2.236258e-05","3.309579e-07","0.000000e+00","4.564426e-08","0.000000e+00","0.000000e+00","0.000000e+00","2.603553e-08","6.295770e-08","7.568506e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.492526e-08","0.000000e+00","0.000000e+00","1.680416e-08","4.246311e-08","0.000000e+00","0.000000e+00","4.534362e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.430337e-07","1.036610e-07","5.532726e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.938423e-07","1.404348e-07","5.890473e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.535817e-05","5.589859e-06","6.589389e-08","1.419186e-08","0.000000e+00","0.000000e+00","0.000000e+00","1.424008e-06","1.101447e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.018800e-05","5.336717e-07","0.000000e+00","2.678041e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.594819e-07","0.000000e+00","5.445312e-08","0.000000e+00","0.000000e+00","0.000000e+00","5.385960e-04","4.086833e-07","4.863894e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.129502e-03","0.000000e+00","1.195874e-06","0.000000e+00","8.912309e-08","0.000000e+00","6.889303e-08","3.769844e-08"
"Enterococcus sulfureus","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Enterococcus villorum","3.660229e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.380391e-07","8.330648e-08","5.623233e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.221899e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.781223e-08","6.461984e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.712274e-04","1.762720e-07","1.220169e-07","8.145665e-08","0.000000e+00","0.000000e+00","2.754876e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.273034e-06","4.081664e-08","1.562121e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.951294e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.811210e-07","0.000000e+00","0.000000e+00","1.448207e-07","0.000000e+00","0.000000e+00","0.000000e+00","3.535570e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","8.597460e-06","8.808997e-07","8.538461e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Enterorhabdus caecimuris","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Erwinia typographi","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Erysipelatoclostridium ramosum","3.218054e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.343130e-07","0.000000e+00","0.000000e+00","9.622688e-07","1.635493e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.918046e-07","8.048030e-07","7.976456e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.475276e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.419130e-05","1.496121e-06","3.394787e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.907160e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.543248e-06","0.000000e+00","3.727717e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.035855e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.688775e-08"
"Escherichia albertii","1.263420e-05","5.253013e-07","1.707411e-06","4.501651e-07","0.000000e+00","0.000000e+00","6.933010e-07","5.473544e-06","6.318543e-07","5.701297e-07","0.000000e+00","6.758863e-08","4.192430e-07","0.000000e+00","0.000000e+00","8.171537e-08","1.523213e-07","0.000000e+00","7.196832e-08","0.000000e+00","2.471077e-07","2.099948e-07","0.000000e+00","4.507395e-07","5.525032e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.057975e-06","1.638924e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.105218e-05","1.508925e-07","0.000000e+00","0.000000e+00","1.892472e-05","2.322046e-07","1.673800e-06","1.399517e-06","3.923539e-06","3.684581e-07","0.000000e+00","0.000000e+00","0.000000e+00","4.313204e-07","8.325525e-07","0.000000e+00","1.088757e-06","0.000000e+00","0.000000e+00","6.038078e-07","1.698730e-06","7.506170e-07","9.197533e-08","9.948089e-08","1.853796e-06","7.385777e-08","0.000000e+00","2.310827e-06","2.369153e-06","6.310507e-07","1.713702e-06","0.000000e+00","0.000000e+00","5.379482e-07","6.114553e-07","1.271687e-06","5.416178e-07","2.588473e-07","7.865384e-08","0.000000e+00","2.771900e-07","9.317200e-05","4.950826e-05","7.158654e-06","0.000000e+00","5.061505e-07","0.000000e+00","1.003254e-05","1.167880e-07","7.704782e-05","5.475768e-06","6.301807e-07","1.098168e-06","8.294250e-08","8.552245e-07","0.000000e+00","7.561108e-08"
"Escherichia coli","7.277276e-03","4.057438e-04","8.237059e-04","4.063968e-04","3.164675e-05","4.369613e-05","1.167343e-03","2.577797e-03","2.937046e-04","4.895219e-04","1.611194e-04","1.673221e-05","8.721107e-05","3.638890e-05","3.186783e-05","1.873832e-04","4.478443e-05","4.268122e-05","1.671968e-05","9.758862e-06","2.306253e-04","9.149363e-05","8.032235e-06","1.887178e-04","2.232190e-03","5.931083e-05","5.288932e-06","6.784384e-06","1.275045e-05","3.144789e-05","5.107214e-06","5.567929e-05","6.117536e-04","1.888469e-04","1.099402e-05","2.359658e-04","2.409312e-04","9.505847e-05","2.181199e-04","1.898552e-04","1.482602e-04","7.345319e-04","7.211014e-03","4.409776e-04","1.513537e-04","5.837180e-05","1.326278e-02","2.314073e-04","2.243380e-03","7.715214e-04","2.172299e-03","7.382537e-05","4.695598e-05","3.690871e-05","1.160144e-05","5.907641e-04","2.816933e-04","3.446707e-05","1.322662e-03","2.727133e-05","8.794514e-05","3.090178e-04","9.349405e-04","5.243288e-04","2.399582e-04","7.646886e-05","9.531352e-04","3.409659e-05","9.138430e-06","1.193875e-03","1.138304e-03","9.111668e-04","1.000355e-03","3.908020e-05","3.422726e-05","4.287980e-04","6.220515e-04","9.921389e-04","3.542123e-04","1.012236e-04","1.668045e-04","1.593040e-05","1.815819e-04","4.692522e-02","2.600205e-02","5.559718e-03","2.399395e-04","4.501913e-04","4.058985e-05","6.795447e-03","1.355059e-04","5.048023e-02","3.051276e-03","4.087057e-04","9.055093e-04","6.556217e-05","9.897318e-05","3.292064e-05","1.602940e-04"
