"","CBJMI00700","CBJMI01400","CBJMI02800","CBJMI04200","CBJMI04201","CBJMI04202","CBJMI04203","CHCFI00700","CHCFI01400","CHCFI02800","CHCFI04200","CHCFI05601","CHCFI05602","CHCFI05603","DGYFI06201","DGYFI06202","DGYFI06203","DGYMI06201","DGYMI06202","DGYMI06203","DHCFI07801","DHCFI07802","DHCFI07803","DHCMI07801","DHCMI07802","DHCMI07803","DHKFI23501","DHKFI23502","DHKFI23503","DSLFI04101","DSLFI04102","DSLFI04103","DSLMI04101","DSLMI04102","DSLMI04103","DSTFI04001","DSTFI04002","DSTFI04003","DSTMI04001","DSTMI04002","DSTMI04003","HBJMI00700","HBJMI01400","HBJMI02800","HBJMI04200","HBJMI04201","HBJMI04202","HBJMI04203","HHCFI00700","HHCFI01400","HHCFI02800","HHCFI04200","HHCFI05601","HHCFI05602","HHCFI05603","LBJMI00700","LBJMI01400","LBJMI02800","LBJMI04200","LBJMI04201","LBJMI04202","LBJMI04203","LHCFI00700","LHCFI01400","LHCFI02800","LHCFI04200","LHCFI05601","LHCFI05602","LHCFI05603","MBJMI00700","MBJMI01400","MBJMI02800","MBJMI04200","MBJMI04201","MBJMI04202","MBJMI04203","MHCFI00700","MHCFI01400","MHCFI02800","MHCFI04200","MHCFI05601","MHCFI05602","MHCFI05603","NBJMI00100","NBJMI00700","NBJMI01400","NBJMI02800","NBJMI04200","NBJMI04201","NBJMI04202","NBJMI04203","NHCFI00100","NHCFI00700","NHCFI01400","NHCFI02800","NHCFI04200","NHCFI05601","NHCFI05602","NHCFI05603"
"Azospirillum",8.291385e-06,3.70499e-05,7.943604e-06,8.068711e-06,3.235921e-06,0.0001204566,1.563474e-05,1.451672e-06,5.542621e-06,0.0003428388,9.547369e-06,2.169326e-06,3.304221e-06,8.00886e-06,1.79193e-05,6.333747e-06,1.248853e-05,7.606001e-07,8.550515e-06,3.288919e-05,1.196392e-07,8.656454e-07,2.085931e-06,5.124004e-07,2.087601e-06,5.02784e-07,4.700185e-07,2.08187e-07,7.612347e-07,4.120635e-06,7.730555e-06,3.177383e-06,4.601285e-06,2.784954e-05,6.870842e-07,7.774708e-06,1.328139e-07,1.882763e-06,1.21766e-06,1.985825e-07,2.687788e-06,7.383602e-05,4.832024e-05,1.820591e-05,6.077853e-07,0.0001491638,0.000265474,0.0007377575,4.469206e-06,4.40597e-06,1.606984e-05,5.921507e-06,1.303738e-06,8.755039e-07,7.079072e-07,2.561851e-05,2.908395e-05,5.410808e-05,4.476497e-06,0.0002286385,0.0001760457,0.0004774995,3.339969e-06,3.341546e-06,2.210005e-06,2.381921e-06,4.067934e-06,1.016078e-05,5.287082e-07,1.729969e-05,1.8797e-05,4.146527e-06,9.044943e-06,0.0002020572,0.000160642,2.562972e-06,4.141822e-06,9.758553e-07,2.220493e-06,8.002398e-06,2.983159e-06,2.327268e-05,1.529166e-05,0.0001218964,6.032627e-05,0.0001210074,1.487077e-05,1.601055e-05,0.0001516665,0.001246938,3.625974e-05,2.85982e-06,1.958253e-06,1.78311e-06,2.137044e-05,1.882521e-06,3.147047e-06,6.406166e-07,2.208008e-06
"Azovibrio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.428224e-07,0,7.007187e-08,0,5.236727e-07,0,0,0,0,0,0,0,0,0,1.353662e-07,5.716817e-08,4.291469e-07,0,0,0,0,0,0,1.500467e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.994461e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacillus",4.753456e-05,0.0001347242,0.0003058528,0.0001162403,0.0001265521,0.000228504,8.429203e-05,0.0009132576,8.915042e-05,6.372729e-05,7.554501e-05,0.0001185946,0.000114366,9.271501e-05,0.0001395339,0.0001685493,0.0004050979,0.0001698743,0.000480897,0.0001000132,0.0001499957,0.0003503721,0.000478233,0.000423412,0.0008129425,0.000133365,0.0001928586,0.0001049073,0.0001495309,9.810316e-05,0.000125535,0.0002866648,0.0002066588,9.819021e-05,5.817133e-05,7.135121e-05,0.0001479419,0.0001514208,0.00019063,0.0001033465,0.0002466446,0.000823995,0.0002668882,0.000534235,0.0001309373,0.0001502423,0.001306888,0.0007368877,0.001234111,0.0002773677,0.0001211742,8.453811e-05,0.000673216,0.0001658809,0.0001833486,4.598667e-05,0.000135499,0.001050571,0.001104796,0.0002184238,0.00115538,0.002548992,0.0009364111,8.521079e-05,0.0002284762,0.0001703189,0.0001148544,0.0003108904,0.0002542895,2.970974e-05,0.0001456526,0.0004518342,0.0003233937,0.001372218,0.0002478831,7.856872e-05,0.0005116134,0.0003911424,0.0001589674,0.0001217586,0.0001799962,0.0001266749,0.0001069266,5.439828e-05,0.0001883606,0.0001393468,0.000456098,0.0003962634,0.0002878882,0.0003392762,0.0001753057,0.003044966,0.001560976,0.0001889583,9.148797e-05,0.0001314275,0.0001775818,0.0003219851,0.0008032694
"Bacteriovorax",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09272e-07,0,0,0,4.56955e-08,9.760023e-07,0,0,0,0,0,0,0,0,5.208651e-08,0,4.710336e-08,0,0,0,0,0,0,5.609958e-08,0,0,6.989966e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.455697e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides",0.01277886,0.0120492,0.0008615829,0.005564445,0.0003347684,0.0004876392,0.0003046308,0.002163773,0.003497926,0.02227772,0.001696672,0.00329231,0.01999878,0.01421321,0.03868793,0.02038978,0.01128164,0.0002302447,0.002909987,0.01362547,0.000101283,0.0002797613,0.0005150503,0.0003355999,0.001824411,4.772723e-05,0.001272974,0.0003718205,0.002196822,0.001558338,0.002246797,0.0009655929,0.001035493,0.006129374,0.0004363642,0.005946615,0.0005809064,0.0009215186,0.0004686158,0.0004515406,0.0008120742,0.001474135,0.001436448,0.0009602367,0.0002617413,0.0003247831,0.0002864064,0.0008209072,0.001478493,0.04190106,0.001672561,0.0004894128,0.0007329545,0.0009933996,0.0008701298,0.008977645,0.002260154,0.001694819,0.0004374463,0.0005129502,0.0004617825,0.001526789,0.001242249,0.02581993,0.000576842,0.000399606,0.001601729,0.0010768,0.002542636,0.01634125,0.0005038855,0.0004366814,0.001794903,0.001685431,0.0005166465,0.0001462705,0.006435178,0.001001797,0.0005149661,0.001782498,0.001315151,0.0921584,0.00486091,0.001296127,0.001005174,0.01322431,0.001001924,0.001494366,0.0009860373,0.003903417,0.0009107987,0.0005523796,0.000754158,0.001259591,0.002557912,0.0008324971,0.002485542,0.0008929743,0.001754009
"Barnesiella",7.693632e-05,2.3782e-05,7.125915e-05,4.417427e-05,5.558752e-06,9.554417e-06,4.480365e-06,5.849107e-06,3.290936e-06,1.544665e-05,6.881379e-06,0.0002345776,3.100258e-05,3.407066e-05,0.0001317669,5.660687e-05,0.0001026005,8.832069e-06,0.0001701541,0.0002231642,8.060493e-06,1.889203e-05,4.548037e-05,5.242352e-05,5.470482e-05,1.617073e-06,6.517768e-06,7.625633e-07,2.892139e-05,4.634798e-05,0.0005739769,6.396021e-05,0.0003312506,0.0005746004,2.095588e-05,4.497651e-05,4.262877e-06,1.919625e-05,4.662446e-05,7.938487e-07,4.749054e-05,3.686755e-05,1.720252e-05,0.0003315918,5.694782e-06,4.501652e-06,1.032289e-05,3.61589e-05,2.39414e-06,1.394312e-05,1.847932e-05,1.682637e-05,4.38476e-05,9.721724e-06,2.278293e-06,0.0006032054,0.0001397675,0.0005061295,2.59939e-05,6.218214e-07,2.849741e-05,5.487391e-05,1.937885e-06,1.38217e-05,4.514863e-07,2.301655e-06,6.042914e-06,9.984214e-06,6.528803e-06,3.065004e-05,7.134101e-06,3.889232e-06,0.0002473246,4.088989e-05,5.154327e-06,4.59273e-06,9.06935e-06,8.804473e-07,1.087273e-06,2.947801e-05,2.927935e-05,0.001571119,9.455775e-05,0.0001128362,1.692597e-05,0.0001737419,8.30121e-05,8.460069e-05,9.52993e-06,0.0004811798,6.898883e-05,1.170848e-05,8.572957e-07,1.189984e-06,1.670286e-05,3.866263e-06,4.203106e-05,1.51757e-05,6.984202e-05
"Bartonella",0,0,0,2.917625e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.479024e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.569251e-08,3.242751e-08,0,0,0,0,0,0,0,0,0,0,1.256761e-07,0,0,0,6.554718e-07,0,0,0,1.025863e-07,0,0,0,0,0,0,0,0,1.559563e-07,0,0,0,0,0,0,0,0,0,0,0,0,7.743539e-08,7.258672e-07,1.5804e-07,0,0,0,0,0,2.015002e-07,0,0,0,0
"Bavariicoccus",4.034464e-07,2.967204e-07,1.368855e-07,0,0,0,0,4.071821e-08,1.15138e-07,4.276782e-07,0,0,0,0,3.714584e-08,0,2.77601e-07,0,1.885474e-07,0,4.075821e-07,6.657587e-08,8.020382e-08,1.260328e-07,1.195717e-06,3.610274e-06,3.798587e-08,6.805966e-08,1.560398e-07,0,0,5.320249e-08,5.532633e-08,0,0,0,4.902986e-08,1.779805e-07,1.916209e-07,0,4.606889e-07,0,2.818229e-07,1.578892e-07,5.237794e-08,0,0,0,3.105392e-07,0,3.191032e-07,0,1.068512e-07,2.465744e-08,2.29017e-07,0,8.219326e-08,2.077366e-07,0,4.709955e-08,1.221737e-07,0,3.683474e-08,0,3.484225e-07,0,0,1.38617e-07,1.214446e-07,0,0,7.847141e-08,1.124059e-07,0,1.587603e-06,0,0,1.413776e-07,1.284912e-07,0,3.033661e-08,0,0,0,0,4.524581e-07,1.535639e-07,0,0,2.138875e-07,0,1.544556e-06,5.830079e-07,3.538773e-07,0,6.509851e-08,0,2.245663e-07,3.609468e-08
"Bdellovibrio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.983425e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beauveria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.565743e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.232491e-07,0,0,3.68532e-07,0,0,0,0,0,0,0,0,0,2.564334e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.249521e-07,0,7.783216e-07,1.346243e-06,5.16811e-07,0,0,0,0,0,0,0,0
"Beduini",0,0,0,0,0,0,0,0,8.816083e-08,4.145593e-08,0,0,0,1.101938e-07,3.098833e-07,0,7.803181e-07,0,0,0,0,0,0,0,0,0,2.087335e-07,0,3.025065e-08,3.315014e-07,1.894809e-08,3.571952e-08,0,0,0,0,0,0,2.321786e-08,0,6.089418e-08,0,0,0,0,0,0,0,0,0,0,0,0,2.390108e-08,0,1.767001e-07,6.787387e-08,0,0,0,0,0,5.685137e-08,0,0,0,0,3.019153e-08,0,0,0,0,0,0,0,0,0,4.701567e-08,0,0,0,3.122196e-07,3.119053e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beggiatoa",3.512766e-07,0,1.349465e-07,0,0,4.686941e-07,0,0,0,0,1.078893e-07,0,2.913953e-07,0,0,0,0,0,1.093611e-07,0,0,0,0,0,0,0,0,0,1.275221e-07,1.314384e-07,0,0,0,0,0,4.4514e-08,0,4.47536e-08,0,0,1.115253e-07,0,0,0,0,0,0,1.842228e-06,0,0,0,0,0,0,0,1.631429e-06,3.358586e-07,2.122137e-07,6.466525e-07,0,1.18663e-06,0,0,0,0,1.41555e-07,0,0,1.095829e-06,5.05253e-07,0,0,0,3.26592e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,7.383822e-07,0,0,1.49697e-06,0,0,0,0,0,1.107829e-07,0,0
"Beijerinckia",0,0,0,0,0,0,0,0,2.926518e-08,7.257261e-08,0,0,0,0,0,0,1.810836e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.222679e-08,0,1.899949e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,3.794958e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.996566e-08,7.364366e-08,0,0,0
"Belnapia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.729361e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.702657e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beutenbergia",0,0,0,0,0,0,0,0,0,5.197935e-07,0,0,0,0,8.431731e-07,8.530087e-07,2.616834e-07,6.489779e-07,2.103089e-07,1.421892e-07,5.648195e-07,0,3.689728e-07,0,3.533114e-07,3.36306e-07,0,5.031095e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.039437e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.193324e-07,0,0,4.663908e-07,0,0,0,0,0,0,0,0,0,0,0,0,2.53888e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,7.343947e-07,0,0,0,0,0,4.085465e-08,0,0,0,0
"Bhargavaea",0,0,0,0,0,0,0,0,0,0,0,6.967535e-07,0,0,1.167441e-07,1.794692e-07,2.350982e-07,1.528157e-06,2.90687e-06,7.499584e-08,1.002196e-06,2.089695e-06,1.548549e-07,9.397048e-07,4.384562e-06,1.491422e-06,0,0,0,0,0,0,0,0,1.361677e-07,4.861038e-08,0,0,0,0,0,0,0,0,0,0,0,0,1.185369e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.995795e-07,0,2.652086e-08,3.354379e-07
"Bifidobacterium",0.0008922732,0.03292398,0.01597805,0.001027307,0.0008905278,0.001010633,0.0002581232,0.0006414682,0.0005547527,0.000519442,0.002538599,0.0003987136,0.002520196,0.0004838812,0.001559533,0.004549197,0.0008674943,0.001935532,0.02793596,0.1736168,0.0006778975,0.001393183,0.001076855,0.0006899388,0.004572856,0.002318433,0.0007347217,0.0003455161,0.003793382,0.0009923836,0.0002166366,0.0004478826,0.0002162749,0.0002710059,0.0003544847,0.0007363395,0.0005969523,0.0002022093,0.0001077386,0.0007415066,0.0004214521,0.001456589,0.08465621,0.005486298,0.0002974516,0.0006792613,0.0006031208,0.001314393,0.001643057,0.0004341832,0.006382,0.001752979,0.01616929,0.006085205,0.01281509,0.01466096,0.04205755,0.007274848,0.0005233769,0.000812148,0.001332294,0.001200432,0.0005094043,0.0007555366,0.000149028,0.01904852,0.01501816,0.0005726778,0.002252878,0.001233377,0.004341379,0.001354116,0.003110098,0.0006476077,0.001373538,7.220943e-05,0.001907552,0.0004316086,9.028933e-05,0.002262807,0.002322305,0.0003972353,0.005281165,0.001185831,0.0008703605,0.01950317,0.02150268,0.003916476,0.001130097,0.003161535,0.001065373,0.0001870601,0.003690705,0.0002788448,0.001369858,0.01009416,0.00247157,0.00118249,0.002516369
"Bilophila",4.729544e-05,4.136649e-05,0.0001270647,6.224161e-05,5.593818e-06,8.992266e-06,1.398932e-05,2.278897e-05,2.881032e-05,0.001794424,0.00160761,8.395186e-05,0.00153323,0.001483333,0.0003325142,0.001034563,0.00129466,1.0866e-05,9.008443e-05,0.0003179663,3.324058e-06,4.507656e-06,1.057401e-05,4.65723e-06,4.990872e-05,3.243977e-06,2.94463e-05,9.652595e-06,4.465944e-05,0.0001126806,3.536538e-05,0.003552981,0.0003098968,0.001263702,4.160243e-05,0.000125408,1.725349e-05,6.044808e-05,1.668442e-05,5.252735e-07,4.956491e-05,9.484766e-05,1.976397e-05,0.0001502064,2.389952e-05,9.542119e-06,1.528031e-05,0.0001409362,2.060469e-05,5.732441e-05,0.0005123678,0.0002491298,0.0002160916,0.0001089081,0.0002208723,0.002876174,0.0002818193,0.0005454194,8.806515e-05,7.801774e-06,4.258638e-05,0.0001786396,8.171008e-06,8.771016e-05,0.000249755,0.0003434962,0.0009559993,0.0007376264,0.0005173176,8.668324e-05,2.024354e-05,8.264536e-06,0.0002301359,0.0001682092,9.214007e-05,6.071378e-06,3.736517e-05,6.714896e-06,0.0001009719,0.001229906,0.0001184258,0.001625263,0.001118738,0.0002145668,3.876292e-05,4.448223e-05,0.0004041068,0.0003508608,1.760247e-05,0.006367628,0.00017492,3.77817e-06,3.169876e-06,1.754646e-05,0.00448603,0.0001374416,0.0005949145,4.762582e-05,0.0001951158
"Bipolaris",0,0,0,0,0,4.280985e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.907494e-07,0,0,0,3.250046e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08454e-07,0,0,0,0,0,0,0,0,0,0,2.270339e-08
"Blastococcus",0,0,0,1.004428e-07,0,0,0,0,7.96241e-08,1.31636e-06,0,0,0,6.65729e-08,4.495146e-07,8.024681e-07,2.626814e-07,9.18643e-07,1.790549e-07,2.538321e-07,1.283989e-06,5.135853e-07,6.066099e-07,5.11832e-08,1.192101e-06,1.796158e-06,0,0,0,1.271524e-07,0,6.852712e-08,0,0,0,0,0,0,0,0,0,0,0,1.190628e-06,0,0,0,0,2.509287e-07,3.495857e-07,1.46652e-07,0,7.721405e-08,3.175986e-08,0,0,0,3.922858e-07,0,0,8.342369e-08,0,0,5.295352e-07,1.464613e-07,0,4.579916e-08,3.824782e-08,0,0,0,0,1.902871e-07,0,0,0,0,4.561031e-08,7.909716e-08,0,0,0,0,0,0,0,9.428662e-08,2.504454e-07,0,0,0,0,0,0,0,0,0,0,3.778408e-07
"Blastomonas",5.704732e-07,0,0,5.426743e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.125887e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,6.233536e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.872054e-06,1.33201e-06,0,0,0,0,0,0,0,0,0,0,0,3.778905e-06,0,0,2.626672e-06,0,4.707381e-07,0,0,0,0,0,0,0,0,0
"Blastomyces",0,0,0,0,6.05862e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.672838e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.078683e-07,0,0,0,0,0,0,0,0,0,0,0
"Blautia",0.008341399,0.008761984,0.001763072,0.004888388,0.001118573,0.001124824,0.0006842248,0.005613733,0.006792989,0.003523749,0.00150937,0.001095439,0.001324985,0.002029771,0.006850549,0.002798,0.003575502,0.0003464636,0.001612335,0.002809545,0.0001581177,0.0006251206,0.0003419039,0.0002446282,0.001226375,0.0003037329,0.0003413153,0.0004433039,0.001076897,0.007477275,0.003094572,0.00704069,0.001733553,0.006023126,0.000931649,0.0158014,0.0006262505,0.001472651,0.000220995,0.0008816919,0.001257426,0.003823105,0.001824061,0.001039028,0.000768349,0.0007991961,0.0004983799,0.0006893152,0.001502319,0.006885646,0.00430879,0.001159708,0.0002200474,0.0005383005,0.0003567754,0.01268083,0.002318043,0.001409305,0.0005462816,0.00120132,0.001218508,0.0008304005,0.001409614,0.006777743,0.0009166304,0.0006333346,0.001136356,0.0009496917,0.0005427461,0.004827972,0.005188891,0.0009038383,0.002082839,0.0004074654,0.0001476431,0.0001328794,0.00463556,0.0008318735,0.0003821169,0.001528828,0.0007564083,0.005373944,0.004695111,0.00119282,0.004187768,0.006061436,0.001937152,0.001701125,0.00143131,0.001505976,0.00125532,0.0002631158,0.000428985,0.001284044,0.005343082,0.0008713528,0.001710306,0.0007236705,0.001263335
"Bordetella",1.47105e-07,0,1.957384e-07,4.368272e-06,0,2.942477e-07,0,1.006087e-07,2.114763e-07,6.531216e-07,1.762633e-07,2.008357e-07,3.129801e-08,0,7.999002e-07,1.435391e-06,6.379597e-07,1.218323e-06,9.279122e-07,6.616508e-07,3.851814e-06,3.544978e-06,4.059719e-06,7.62548e-07,2.398448e-06,4.353484e-06,4.720844e-07,2.707581e-07,3.192161e-07,3.218291e-07,1.783647e-07,4.121589e-07,2.30041e-07,3.722492e-07,4.2588e-06,1.494998e-07,6.453106e-08,0,7.939536e-08,0,0,0,0,2.339758e-07,4.110454e-08,0,7.363434e-08,7.013406e-08,1.479296e-06,0,1.70055e-07,0,0,0,4.744496e-08,0,6.329177e-07,0,2.913358e-07,9.38033e-08,7.458115e-07,2.293088e-07,1.04935e-06,6.966863e-07,7.360176e-08,7.038208e-08,0,0,1.111155e-07,8.140187e-08,0,3.624301e-06,1.825793e-06,0,4.726315e-08,0,0,0,6.041202e-08,0,0,1.541917e-07,8.342921e-08,0,5.062183e-06,0,0,2.09288e-06,3.455345e-07,2.700339e-07,0,6.279155e-08,5.756032e-07,9.686486e-07,0,1.425507e-07,1.529859e-07,0,2.143345e-07
"Borrelia",2.84289e-06,0,1.39654e-07,6.411989e-07,4.931435e-07,6.32192e-07,3.115208e-07,1.304403e-07,3.350693e-06,0,0,4.707962e-07,3.275373e-07,0,0,4.820626e-07,0,2.774357e-07,0,0,0,0,1.111351e-07,0,1.386699e-07,0,0,0,0,0,0,0,1.372222e-06,2.315663e-07,0,0,0,9.262954e-08,1.320179e-07,0,0,0,2.398771e-06,2.175566e-07,0,0,2.585764e-07,1.694227e-06,1.887217e-05,6.260024e-07,1.851345e-07,1.231087e-07,0,0,0,0,2.265093e-07,1.431208e-07,5.814859e-07,1.297976e-07,3.201141e-07,1.583831e-05,2.194794e-05,1.533178e-07,3.697878e-07,0,0,0,0,0,0,0,0,2.44733e-06,0,1.660472e-06,1.850471e-07,6.343015e-06,1.770489e-06,6.008699e-07,0,0,0,0,5.492594e-06,6.234452e-06,4.231934e-07,0,7.989287e-06,1.367885e-05,1.346112e-06,7.923904e-06,0,6.108314e-06,9.73861e-08,5.381981e-07,2.988562e-07,2.513314e-06,0
"Bosea",1.212741e-07,1.108278e-06,2.141592e-06,2.265889e-06,8.734379e-07,2.850072e-06,2.830013e-07,4.067811e-06,2.387369e-06,3.181866e-05,8.008872e-06,3.515977e-07,4.063424e-07,2.348059e-07,4.789558e-07,3.578663e-07,4.270622e-06,2.241968e-07,1.490275e-06,9.948298e-07,7.093296e-08,1.074397e-07,6.535578e-06,7.342356e-07,6.283713e-07,1.641304e-07,1.650849e-07,7.183538e-07,8.019826e-07,0,3.155036e-08,7.783327e-08,4.224056e-07,8.332513e-08,2.677776e-08,1.140372e-07,9.742379e-08,6.777135e-07,9.959242e-08,7.016497e-08,4.153034e-08,1.375048e-05,6.846398e-07,2.383723e-05,2.020814e-07,4.159867e-07,1.473871e-06,2.304176e-06,1.579149e-05,4.392823e-06,8.926507e-06,7.177183e-07,3.364831e-07,3.417435e-08,1.417861e-07,2.041165e-06,5.33106e-07,3.468841e-06,9.304177e-07,1.275725e-07,6.948658e-06,5.590418e-06,3.022162e-06,8.244093e-06,6.545596e-06,7.679189e-06,0,3.59499e-07,7.222509e-08,1.16326e-06,1.19012e-05,8.540064e-07,1.599247e-06,3.289747e-06,6.337547e-07,0,1.65331e-05,2.627659e-06,8.126702e-06,6.757805e-06,0,1.289634e-07,1.66393e-07,0,2.964622e-06,1.739451e-06,2.725438e-06,3.628241e-06,2.872788e-06,3.006823e-06,5.758541e-06,1.043076e-05,6.430656e-06,3.12643e-06,1.038567e-05,4.740715e-06,1.344228e-07,2.929733e-07,8.111473e-07
"Botrytis",0,0,0,0,0,3.828768e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.636631e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.964372e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brachybacterium",6.397904e-05,7.861403e-05,0.0002501184,0.0001781475,9.610461e-05,0.0002113965,1.690903e-05,0.0005482805,0.0006145294,0.0004453798,0.0001243553,0.0007558685,0.0001434526,0.00010177,0.01576085,0.04529777,0.001902233,0.04567266,0.02286705,0.006450246,0.1256382,0.09198176,0.06297643,0.003216446,0.06517924,0.2077928,0.0002542074,0.002869046,0.0001941013,2.584464e-05,1.742816e-05,9.994423e-05,4.886921e-05,4.452787e-05,1.257751e-05,6.54749e-05,3.637126e-05,0.0002702481,0.0003231504,1.785567e-05,2.466214e-05,0.001005805,0.0001589309,0.0003399224,4.517516e-06,2.514296e-05,0.0001413998,0.0001202264,0.003078713,0.0008023323,0.0006110549,3.158782e-05,0.00014607,1.600908e-05,4.47901e-05,8.780735e-05,3.746002e-05,0.0002487603,0.0001129042,3.345626e-05,0.0005755833,0.0005543785,0.0009492616,0.001438732,0.0009955436,0.001051893,8.338265e-05,0.0001104785,0.0001437045,6.919103e-05,6.185215e-05,0.0003544612,0.0001749668,0.0001661061,0.000132827,5.577351e-06,0.001166947,0.0009417875,0.0004671527,0.0009616324,3.989076e-05,6.514685e-05,5.246433e-05,0.0003457765,0.0005001512,0.0002957738,0.0003280789,0.000103997,0.0001672843,0.0002792999,0.0001338231,0.001605215,0.001685009,0.001255643,0.000731625,0.00122846,8.720627e-05,0.00140369,0.0009644909
"Brachymonas",0,0,0,0,0,0,0,0,0,3.898452e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.103067e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,2.038574e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,7.808309e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
